video_id,username,views
a556305838,bdoubleo,678
a347269057,bdoubleo,3817
c1860407,bdoubleo,506
a338356185,bdoubleo,229
a359637484,bdoubleo,5702
c1892003,bdoubleo,445
c3456028,bdoubleo,785
c3754997,bdoubleo,1576
a504025653,bdoubleo,358
a478920243,bdoubleo,1456
a362099854,bdoubleo,2254
c4651785,bdoubleo,2720
a344040977,bdoubleo,697
c3353315,bdoubleo,1206
c3239867,bdoubleo,676
a488233049,bdoubleo,170
c3807269,bdoubleo,1910
a338358272,bdoubleo,995
a364429716,bdoubleo,3052
c3286198,bdoubleo,635
a338684261,bdoubleo,1078
a332655273,bdoubleo,4282
a328048569,bdoubleo,3028
a369203532,bdoubleo,3475
c3777637,bdoubleo,579
c4366370,bdoubleo,3151
a530980818,bdoubleo,965
c3430046,bdoubleo,934
a335818781,bdoubleo,12275
c1858814,bdoubleo,564
c3327574,bdoubleo,2008
c2234498,bdoubleo,11246
a532888829,bdoubleo,906
a339918837,bdoubleo,2856
a482218224,bdoubleo,147
c3393127,bdoubleo,383
a497114592,bdoubleo,575
a485459852,bdoubleo,2027
c3766135,bdoubleo,930
c2049877,bdoubleo,2635
a479180802,bdoubleo,1678
a338362898,bdoubleo,1190
a328042580,bdoubleo,312
a397867449,bdoubleo,3422
a397856080,bdoubleo,1012
a482238795,bdoubleo,601
a487207234,bdoubleo,623
a331866674,bdoubleo,599
a362075797,bdoubleo,2236
c1904188,bdoubleo,919
a338371574,bdoubleo,2521
c3358287,bdoubleo,2411
a533808026,bdoubleo,9189
a484734251,bdoubleo,492
c4665390,bdoubleo,1000
a477014181,bdoubleo,10695
a391805547,bdoubleo,2524
a310153872,bdoubleo,816
a505317704,bdoubleo,1645
c3788968,bdoubleo,854
a485449296,bdoubleo,451
c1956210,bdoubleo,1825
c4879934,bdoubleo,364
a554064821,w33haa,414
a554839801,w33haa,428
a554361695,w33haa,405
a511121083,w33haa,201
a541208434,w33haa,620
a538638486,w33haa,475
a548060577,w33haa,356
a547734819,w33haa,218
a542788961,w33haa,415
a552536858,w33haa,544
a544686826,w33haa,348
a543684114,w33haa,515
