video_id,index,url,type
a506332091,5,http://media-cdn.twitch.tv/store158.media104/archives/2014-2-25/live_user_smitegame_1393367162.flv,a
a506332091,6,http://media-cdn.twitch.tv/store109.media72/archives/2014-2-25/live_user_smitegame_1393368889.flv,a
a342354279,0,http://media-cdn.twitch.tv/store130.media90/archives/2012-11-23/live_user_hirezstudios_1353682832.flv,a
a342354279,1,http://media-cdn.twitch.tv/store153.media101/archives/2012-11-23/live_user_hirezstudios_1353684659.flv,a
a342354279,2,http://media-cdn.twitch.tv/store75.media59/archives/2012-11-23/live_user_hirezstudios_1353686441.flv,a
a342354279,3,http://media-cdn.twitch.tv/store57.media71/archives/2012-11-23/live_user_hirezstudios_1353688254.flv,a
a342354279,4,http://media-cdn.twitch.tv/store96.media11/archives/2012-11-23/live_user_hirezstudios_1353690051.flv,a
a342354279,5,http://media-cdn.twitch.tv/store109.media72/archives/2012-11-23/live_user_hirezstudios_1353691868.flv,a
a482902401,0,http://media-cdn.twitch.tv/store119.media85/archives/2013-11-25/live_user_smitegame_1385415071.flv,a
a482902401,1,http://media-cdn.twitch.tv/store142.media96/archives/2013-11-25/live_user_smitegame_1385416872.flv,a
a482902401,2,http://media-cdn.twitch.tv/store116.media81/archives/2013-11-25/live_user_smitegame_1385418674.flv,a
a366179285,0,http://media-cdn.twitch.tv/store80.media61/archives/2013-2-11/live_user_smitegame_1360546911.flv,a
a344372847,0,http://media-cdn.twitch.tv/store115.media79/archives/2012-12-1/live_user_smitegame_1354352328.flv,a
a344372847,1,http://media-cdn.twitch.tv/store56.media51/archives/2012-12-1/live_user_smitegame_1354354138.flv,a
a344372847,2,http://media-cdn.twitch.tv/store100.media76/archives/2012-12-1/live_user_smitegame_1354355938.flv,a
a344372847,3,http://media-cdn.twitch.tv/store127.media84/archives/2012-12-1/live_user_smitegame_1354357743.flv,a
a344372847,4,http://media-cdn.twitch.tv/store109.media72/archives/2012-12-1/live_user_smitegame_1354359541.flv,a
a344372847,5,http://media-cdn.twitch.tv/store73.media58/archives/2012-12-1/live_user_smitegame_1354361344.flv,a
a344372847,6,http://media-cdn.twitch.tv/store130.media90/archives/2012-12-1/live_user_smitegame_1354363153.flv,a
a362782099,0,http://media-cdn.twitch.tv/store106.media70/archives/2013-2-1/live_user_smitegame_1359695235.flv,a
a362782099,1,http://media-cdn.twitch.tv/store154.media102/archives/2013-2-1/live_user_smitegame_1359697039.flv,a
a362782099,2,http://media-cdn.twitch.tv/store52.media50/archives/2013-2-1/live_user_smitegame_1359698843.flv,a
a477094059,0,http://media-cdn.twitch.tv/store156.media103/archives/2013-11-6/live_user_smitegame_1383710769.flv,a
a477094059,1,http://media-cdn.twitch.tv/store87.media65/archives/2013-11-6/live_user_smitegame_1383712570.flv,a
a477094059,2,http://media-cdn.twitch.tv/store103.media68/archives/2013-11-6/live_user_smitegame_1383714372.flv,a
a477094059,3,http://media-cdn.twitch.tv/store91.media67/archives/2013-11-6/live_user_smitegame_1383716173.flv,a
a536255707,0,http://media-cdn.twitch.tv/store72.media53/archives/2014-6-7/live_user_smitegame_1402144937.flv,a
a536255707,1,http://media-cdn.twitch.tv/store124.media88/archives/2014-6-7/live_user_smitegame_1402146739.flv,a
a536255707,2,http://media-cdn.twitch.tv/store75.media59/archives/2014-6-7/live_user_smitegame_1402148539.flv,a
a536255707,3,http://media-cdn.twitch.tv/store113.media74/archives/2014-6-7/live_user_smitegame_1402150340.flv,a
a536255707,4,http://media-cdn.twitch.tv/store120.media86/archives/2014-6-7/live_user_smitegame_1402152144.flv,a
c2505976,0,http://media-cdn.twitch.tv/store47.media47/archives/2013-6-17/live_user_smitegame_1371445215.flv,c
c2505976,1,http://media-cdn.twitch.tv/store63.media54/archives/2013-6-17/live_user_smitegame_1371447021.flv,c
c2505976,2,http://media-cdn.twitch.tv/store125.media88/archives/2013-6-17/live_user_smitegame_1371448820.flv,c
c2505976,3,http://media-cdn.twitch.tv/store50.media48/archives/2013-6-17/live_user_smitegame_1371450622.flv,c
c2505976,4,http://media-cdn.twitch.tv/store77.media60/archives/2013-6-17/live_user_smitegame_1371452423.flv,c
a495370573,0,http://media-cdn.twitch.tv/store67.media56/archives/2014-1-15/live_user_smitegame_1389765683.flv,a
a479134104,0,http://media-cdn.twitch.tv/store101.media76/archives/2013-11-12/live_user_project_spark_1384286884.flv,a
a479134104,1,http://media-cdn.twitch.tv/store107.media70/archives/2013-11-12/live_user_project_spark_1384288685.flv,a
a479134104,2,http://media-cdn.twitch.tv/store60.media52/archives/2013-11-12/live_user_project_spark_1384290487.flv,a
a522357816,0,http://media-cdn.twitch.tv/store163.media106/archives/2014-4-23/live_user_smitegame_1398261801.flv,a
a522357816,1,http://media-cdn.twitch.tv/store153.media101/archives/2014-4-23/live_user_smitegame_1398263602.flv,a
a522357816,2,http://media-cdn.twitch.tv/store57.media71/archives/2014-4-23/live_user_smitegame_1398265405.flv,a
a522357816,3,http://media-cdn.twitch.tv/store164.media107/archives/2014-4-23/live_user_smitegame_1398267204.flv,a
a522357816,4,http://media-cdn.twitch.tv/store151.media100/archives/2014-4-23/live_user_smitegame_1398269006.flv,a
a522357816,5,http://media-cdn.twitch.tv/store109.media72/archives/2014-4-23/live_user_smitegame_1398270808.flv,a
a359474026,0,http://media-cdn.twitch.tv/store56.media51/archives/2013-1-22/live_user_smitegame_1358856062.flv,a
a359474026,1,http://media-cdn.twitch.tv/store106.media70/archives/2013-1-22/live_user_smitegame_1358857871.flv,a
c2328099,0,http://media-cdn.twitch.tv/store83.media63/archives/2013-5-17/live_user_smitegame_1368818163.flv,c
c2328099,1,http://media-cdn.twitch.tv/store160.media105/archives/2013-5-17/live_user_smitegame_1368819965.flv,c
c2328099,2,http://media-cdn.twitch.tv/store139.media94/archives/2013-5-17/live_user_smitegame_1368821765.flv,c
c2328099,3,http://media-cdn.twitch.tv/store65.media55/archives/2013-5-17/live_user_smitegame_1368823570.flv,c
c2328099,4,http://media-cdn.twitch.tv/store79.media61/archives/2013-5-17/live_user_smitegame_1368825372.flv,c
c2328099,5,http://media-cdn.twitch.tv/store126.media84/archives/2013-5-17/live_user_smitegame_1368827173.flv,c
c2328099,6,http://media-cdn.twitch.tv/store130.media90/archives/2013-5-17/live_user_smitegame_1368828970.flv,c
c2328099,7,http://media-cdn.twitch.tv/store65.media55/archives/2013-5-17/live_user_smitegame_1368830768.flv,c
a419965696,0,http://media-cdn.twitch.tv/store135.media92/archives/2013-6-21/live_user_tribesascend_1371826961.flv,a
a419965696,1,http://media-cdn.twitch.tv/store73.media58/archives/2013-6-21/live_user_tribesascend_1371828761.flv,a
a419965696,2,http://media-cdn.twitch.tv/store160.media105/archives/2013-6-21/live_user_tribesascend_1371830564.flv,a
a419965696,3,http://media-cdn.twitch.tv/store93.media17/archives/2013-6-21/live_user_tribesascend_1371832363.flv,a
a521678230,0,http://store109.media72.justin.tv/archives/2014-4-21/live_user_ksptv_1398038411.flv,a
a521678230,1,http://store86.media64.justin.tv/archives/2014-4-21/live_user_ksptv_1398040213.flv,a
a521678230,2,http://store116.media81.justin.tv/archives/2014-4-21/live_user_ksptv_1398042014.flv,a
a521678230,3,http://store162.media106.justin.tv/archives/2014-4-21/live_user_ksptv_1398043815.flv,a
a521678230,4,http://store38.media38.justin.tv/archives/2014-4-21/live_user_ksptv_1398045616.flv,a
a521678230,5,http://store121.media86.justin.tv/archives/2014-4-21/live_user_ksptv_1398047417.flv,a
a552221525,0,http://media-cdn.twitch.tv/store29.media29/archives/2014-7-28/live_user_smitegame_1406588769.flv,a
a363940242,0,http://media-cdn.twitch.tv/store143.media96/archives/2013-2-4/live_user_smitegame_1359987108.flv,a
a504943630,0,http://media-cdn.twitch.tv/store151.media100/archives/2014-2-20/live_user_tribesascend_1392912908.flv,a
a504943630,1,http://media-cdn.twitch.tv/store161.media105/archives/2014-2-20/live_user_tribesascend_1392914709.flv,a
a504943630,2,http://media-cdn.twitch.tv/store70.media57/archives/2014-2-20/live_user_tribesascend_1392916509.flv,a
a504943630,3,http://media-cdn.twitch.tv/store76.media59/archives/2014-2-20/live_user_tribesascend_1392918311.flv,a
c3780030,0,http://store130.media90.justin.tv/archives/2014-2-23/live_user_deadsharktriplepunch_1393170950.flv,c
c3780030,1,http://store63.media54.justin.tv/archives/2014-2-23/live_user_deadsharktriplepunch_1393172752.flv,c
c3780030,2,http://store64.media54.justin.tv/archives/2014-2-23/live_user_deadsharktriplepunch_1393174552.flv,c
c3780030,3,http://store76.media59.justin.tv/archives/2014-2-23/live_user_deadsharktriplepunch_1393176354.flv,c
c3780030,4,http://store119.media85.justin.tv/archives/2014-2-23/live_user_deadsharktriplepunch_1393178155.flv,c
c3780030,5,http://store128.media89.justin.tv/archives/2014-2-23/live_user_deadsharktriplepunch_1393179955.flv,c
c3780030,6,http://store153.media101.justin.tv/archives/2014-2-23/live_user_deadsharktriplepunch_1393181755.flv,c
c3780030,7,http://store70.media57.justin.tv/archives/2014-2-23/live_user_deadsharktriplepunch_1393183556.flv,c
c3780030,8,http://store131.media90.justin.tv/archives/2014-2-23/live_user_deadsharktriplepunch_1393185356.flv,c
c3780030,9,http://store119.media85.justin.tv/archives/2014-2-23/live_user_deadsharktriplepunch_1393187158.flv,c
a399670786,0,http://media-cdn.twitch.tv/store153.media101/archives/2013-5-5/live_user_smitegame_1367750643.flv,a
a399670786,1,http://media-cdn.twitch.tv/store104.media69/archives/2013-5-5/live_user_smitegame_1367752447.flv,a
a399670786,2,http://media-cdn.twitch.tv/store61.media7/archives/2013-5-5/live_user_smitegame_1367754244.flv,a
a399670786,3,http://media-cdn.twitch.tv/store119.media85/archives/2013-5-5/live_user_smitegame_1367756044.flv,a
a399670786,4,http://media-cdn.twitch.tv/store125.media88/archives/2013-5-5/live_user_smitegame_1367757850.flv,a
a512957805,0,http://media-cdn.twitch.tv/store117.media81/archives/2014-3-21/live_user_smitegame_1395399788.flv,a
a512957805,1,http://media-cdn.twitch.tv/store47.media47/archives/2014-3-21/live_user_smitegame_1395401595.flv,a
a512957805,2,http://media-cdn.twitch.tv/store63.media54/archives/2014-3-21/live_user_smitegame_1395403393.flv,a
a512957805,3,http://media-cdn.twitch.tv/store88.media65/archives/2014-3-21/live_user_smitegame_1395405195.flv,a
a512957805,4,http://media-cdn.twitch.tv/store71.media53/archives/2014-3-21/live_user_smitegame_1395406996.flv,a
a485976344,0,http://media-cdn.twitch.tv/store132.media91/archives/2013-12-8/live_user_smitegame_1386536533.flv,a
a485976344,1,http://media-cdn.twitch.tv/store163.media106/archives/2013-12-8/live_user_smitegame_1386538336.flv,a
a460937086,0,http://store159.media104.justin.tv/archives/2013-9-13/live_user_ksptv_1379107872.flv,a
a460937086,1,http://store64.media54.justin.tv/archives/2013-9-13/live_user_ksptv_1379111480.flv,a
a460937086,2,http://store161.media105.justin.tv/archives/2013-9-13/live_user_ksptv_1379113281.flv,a
a346043157,0,http://media-cdn.twitch.tv/store119.media85/archives/2012-12-7/live_user_smitegame_1354900903.flv,a
a346043157,1,http://media-cdn.twitch.tv/store138.media94/archives/2012-12-7/live_user_smitegame_1354902706.flv,a
a346043157,2,http://media-cdn.twitch.tv/store119.media85/archives/2012-12-7/live_user_smitegame_1354904511.flv,a
a346043157,3,http://media-cdn.twitch.tv/store120.media86/archives/2012-12-7/live_user_smitegame_1354906314.flv,a
a346043157,4,http://media-cdn.twitch.tv/store60.media52/archives/2012-12-7/live_user_smitegame_1354908123.flv,a
a346043157,5,http://media-cdn.twitch.tv/store102.media68/archives/2012-12-7/live_user_smitegame_1354909924.flv,a
a488995383,0,http://media-cdn.twitch.tv/store161.media105/archives/2013-12-21/live_user_smitegame_1387584536.flv,a
a488995383,1,http://media-cdn.twitch.tv/store131.media90/archives/2013-12-21/live_user_smitegame_1387586337.flv,a
a488995383,2,http://media-cdn.twitch.tv/store47.media47/archives/2013-12-21/live_user_smitegame_1387588137.flv,a
a488995383,3,http://media-cdn.twitch.tv/store100.media76/archives/2013-12-21/live_user_smitegame_1387589938.flv,a
a488995383,4,http://media-cdn.twitch.tv/store70.media57/archives/2013-12-21/live_user_smitegame_1387591739.flv,a
a488995383,5,http://media-cdn.twitch.tv/store148.media99/archives/2013-12-21/live_user_smitegame_1387593541.flv,a
c3058261,0,http://store112.media74.justin.tv/archives/2013-10-4/live_user_dcuniverseonline_1380922987.flv,c
c3058261,1,http://store104.media69.justin.tv/archives/2013-10-4/live_user_dcuniverseonline_1380924789.flv,c
c3058261,2,http://store151.media100.justin.tv/archives/2013-10-4/live_user_dcuniverseonline_1380926590.flv,c
c3058261,3,http://store67.media56.justin.tv/archives/2013-10-4/live_user_dcuniverseonline_1380928389.flv,c
c3058261,4,http://store88.media65.justin.tv/archives/2013-10-4/live_user_dcuniverseonline_1380930191.flv,c
c3058261,5,http://store157.media103.justin.tv/archives/2013-10-5/live_user_dcuniverseonline_1380931992.flv,c
a459950234,0,http://media-cdn.twitch.tv/store68.media56/archives/2013-9-11/live_user_smitegame_1378929766.flv,a
a459950234,1,http://media-cdn.twitch.tv/store155.media102/archives/2013-9-11/live_user_smitegame_1378931569.flv,a
a459950234,2,http://media-cdn.twitch.tv/store91.media67/archives/2013-9-11/live_user_smitegame_1378933370.flv,a
a459950234,3,http://media-cdn.twitch.tv/store100.media76/archives/2013-9-11/live_user_smitegame_1378935170.flv,a
a459950234,4,http://media-cdn.twitch.tv/store145.media97/archives/2013-9-11/live_user_smitegame_1378936970.flv,a
a501494246,0,http://media-cdn.twitch.tv/store161.media105/archives/2014-2-7/live_user_r5studios_1391795897.flv,a
a501494246,1,http://media-cdn.twitch.tv/store117.media81/archives/2014-2-7/live_user_r5studios_1391797210.flv,a
a501494246,2,http://media-cdn.twitch.tv/store155.media102/archives/2014-2-7/live_user_r5studios_1391798523.flv,a
a481358254,0,http://media-cdn.twitch.tv/store142.media96/archives/2013-11-20/live_user_tribesascend_1384917521.flv,a
a473292039,0,http://media-cdn.twitch.tv/store107.media70/archives/2013-10-25/live_user_smitegame_1382689252.flv,a
a468746945,0,http://media-cdn.twitch.tv/store86.media64/archives/2013-10-9/live_user_tribesascend_1381338796.flv,a
a468746945,1,http://media-cdn.twitch.tv/store116.media81/archives/2013-10-9/live_user_tribesascend_1381340599.flv,a
a468746945,2,http://media-cdn.twitch.tv/store54.media49/archives/2013-10-9/live_user_tribesascend_1381342398.flv,a
a468746945,3,http://media-cdn.twitch.tv/store106.media70/archives/2013-10-9/live_user_tribesascend_1381344200.flv,a
a351391938,0,http://media-cdn.twitch.tv/store116.media81/archives/2012-12-27/live_user_smitegame_1356566455.flv,a
a351391938,1,http://media-cdn.twitch.tv/store153.media101/archives/2012-12-27/live_user_smitegame_1356568263.flv,a
a351391938,2,http://media-cdn.twitch.tv/store96.media11/archives/2012-12-27/live_user_smitegame_1356570069.flv,a
a351391938,3,http://media-cdn.twitch.tv/store119.media85/archives/2012-12-27/live_user_smitegame_1356571871.flv,a
a351391938,4,http://media-cdn.twitch.tv/store153.media101/archives/2012-12-27/live_user_smitegame_1356573671.flv,a
a351391938,5,http://media-cdn.twitch.tv/store97.media13/archives/2012-12-27/live_user_smitegame_1356575477.flv,a
a532325980,0,http://media-cdn.twitch.tv/store118.media85/archives/2014-5-26/live_user_smitegame_1401103328.flv,a
a532325980,1,http://media-cdn.twitch.tv/store77.media60/archives/2014-5-26/live_user_smitegame_1401105130.flv,a
a532325980,2,http://media-cdn.twitch.tv/store116.media81/archives/2014-5-26/live_user_smitegame_1401106932.flv,a
a532325980,3,http://media-cdn.twitch.tv/store74.media58/archives/2014-5-26/live_user_smitegame_1401108733.flv,a
a532325980,4,http://media-cdn.twitch.tv/store114.media79/archives/2014-5-26/live_user_smitegame_1401110534.flv,a
a532325980,5,http://media-cdn.twitch.tv/store122.media87/archives/2014-5-26/live_user_smitegame_1401112334.flv,a
a487550647,0,http://store126.media84.justin.tv/archives/2013-12-15/live_user_ksptv_1387080868.flv,a
a487550647,1,http://store49.media47.justin.tv/archives/2013-12-15/live_user_ksptv_1387082670.flv,a
a487550647,2,http://store114.media79.justin.tv/archives/2013-12-15/live_user_ksptv_1387084471.flv,a
a487550647,3,http://store101.media76.justin.tv/archives/2013-12-15/live_user_ksptv_1387086270.flv,a
a487550647,4,http://store128.media89.justin.tv/archives/2013-12-15/live_user_ksptv_1387088072.flv,a
a487550647,5,http://store117.media81.justin.tv/archives/2013-12-15/live_user_ksptv_1387089873.flv,a
a487550647,6,http://store132.media91.justin.tv/archives/2013-12-15/live_user_ksptv_1387091675.flv,a
a487550647,7,http://store66.media55.justin.tv/archives/2013-12-15/live_user_ksptv_1387093476.flv,a
a487550647,8,http://store140.media95.justin.tv/archives/2013-12-15/live_user_ksptv_1387097076.flv,a
a487550647,9,http://store73.media58.justin.tv/archives/2013-12-15/live_user_ksptv_1387098878.flv,a
a487550647,10,http://store80.media61.justin.tv/archives/2013-12-15/live_user_ksptv_1387100680.flv,a
a487550647,11,http://store81.media62.justin.tv/archives/2013-12-15/live_user_ksptv_1387102480.flv,a
a487550647,12,http://store101.media76.justin.tv/archives/2013-12-15/live_user_ksptv_1387104281.flv,a
a487550647,13,http://store75.media59.justin.tv/archives/2013-12-15/live_user_ksptv_1387106081.flv,a
a390557969,0,http://media-cdn.twitch.tv/store131.media90/archives/2013-4-13/live_user_smitegame_1365894212.flv,a
a390557969,1,http://media-cdn.twitch.tv/store131.media90/archives/2013-4-13/live_user_smitegame_1365896013.flv,a
a390557969,2,http://media-cdn.twitch.tv/store63.media54/archives/2013-4-14/live_user_smitegame_1365897819.flv,a
a390557969,3,http://media-cdn.twitch.tv/store112.media74/archives/2013-4-14/live_user_smitegame_1365899623.flv,a
c842325,0,http://store30.media30.justin.tv/archives/2012-10-11/highlight_335135264.flv,c
a487131296,0,http://store99.media16.justin.tv/archives/2013-12-13/live_user_ksptv_1386959246.flv,a
a491498424,0,http://media-cdn.twitch.tv/store107.media70/archives/2013-12-31/live_user_smitegame_1388469673.flv,a
c3127745,0,http://store131.media90.justin.tv/archives/2013-9-6/live_user_deadsharktriplepunch_1378482649.flv,c
c3127745,1,http://store64.media54.justin.tv/archives/2013-9-6/live_user_deadsharktriplepunch_1378484276.flv,c
c3127745,2,http://store78.media60.justin.tv/archives/2013-9-6/live_user_deadsharktriplepunch_1378485903.flv,c
c3127745,3,http://store85.media64.justin.tv/archives/2013-9-6/live_user_deadsharktriplepunch_1378487526.flv,c
c3127745,4,http://store83.media63.justin.tv/archives/2013-9-6/live_user_deadsharktriplepunch_1378489152.flv,c
c3127745,5,http://store51.media10.justin.tv/archives/2013-9-6/live_user_deadsharktriplepunch_1378490778.flv,c
c3127745,6,http://store133.media91.justin.tv/archives/2013-9-6/live_user_deadsharktriplepunch_1378492404.flv,c
c3186713,0,http://store138.media94.justin.tv/archives/2013-11-3/live_user_deadsharktriplepunch_1383501096.flv,c
c3186713,1,http://store96.media11.justin.tv/archives/2013-11-3/live_user_deadsharktriplepunch_1383502898.flv,c
c3186713,2,http://store147.media98.justin.tv/archives/2013-11-3/live_user_deadsharktriplepunch_1383504700.flv,c
c3186713,3,http://store147.media98.justin.tv/archives/2013-11-3/live_user_deadsharktriplepunch_1383506499.flv,c
c3186713,4,http://store159.media104.justin.tv/archives/2013-11-3/live_user_deadsharktriplepunch_1383508302.flv,c
c3186713,5,http://store87.media65.justin.tv/archives/2013-11-3/live_user_deadsharktriplepunch_1383510101.flv,c
a500458911,0,http://media-cdn.twitch.tv/store70.media57/archives/2014-2-3/live_user_smitegame_1391439635.flv,a
a500458911,1,http://media-cdn.twitch.tv/store161.media105/archives/2014-2-3/live_user_smitegame_1391441438.flv,a
a500458911,2,http://media-cdn.twitch.tv/store138.media94/archives/2014-2-3/live_user_smitegame_1391443242.flv,a
a500458911,3,http://media-cdn.twitch.tv/store158.media104/archives/2014-2-3/live_user_smitegame_1391445043.flv,a
a500458911,4,http://media-cdn.twitch.tv/store146.media98/archives/2014-2-3/live_user_smitegame_1391446847.flv,a
a500458911,5,http://media-cdn.twitch.tv/store151.media100/archives/2014-2-3/live_user_smitegame_1391448647.flv,a
a500458911,6,http://media-cdn.twitch.tv/store51.media10/archives/2014-2-3/live_user_smitegame_1391450447.flv,a
a535628143,0,http://media-cdn.twitch.tv/store90.media66/archives/2014-6-5/live_user_smitegame_1401976931.flv,a
a510060437,0,http://media-cdn.twitch.tv/store118.media85/archives/2014-3-11/live_user_smitegame_1394524929.flv,a
a510060437,1,http://media-cdn.twitch.tv/store154.media102/archives/2014-3-11/live_user_smitegame_1394526735.flv,a
a510060437,2,http://media-cdn.twitch.tv/store132.media91/archives/2014-3-11/live_user_smitegame_1394528535.flv,a
a510060437,3,http://media-cdn.twitch.tv/store26.media82/archives/2014-3-11/live_user_smitegame_1394530339.flv,a
a510060437,4,http://media-cdn.twitch.tv/store70.media57/archives/2014-3-11/live_user_smitegame_1394532143.flv,a
a510060437,5,http://media-cdn.twitch.tv/store91.media67/archives/2014-3-11/live_user_smitegame_1394533944.flv,a
a397642743,0,http://media-cdn.twitch.tv/store116.media81/archives/2013-4-30/live_user_smitegame_1367319510.flv,a
a397642743,1,http://media-cdn.twitch.tv/store51.media10/archives/2013-4-30/live_user_smitegame_1367321313.flv,a
a397642743,2,http://media-cdn.twitch.tv/store146.media98/archives/2013-4-30/live_user_smitegame_1367323115.flv,a
a397642743,3,http://media-cdn.twitch.tv/store118.media85/archives/2013-4-30/live_user_smitegame_1367324915.flv,a
a397642743,4,http://media-cdn.twitch.tv/store92.media67/archives/2013-4-30/live_user_smitegame_1367326712.flv,a
a397642743,5,http://media-cdn.twitch.tv/store122.media87/archives/2013-4-30/live_user_smitegame_1367328519.flv,a
a397642743,6,http://media-cdn.twitch.tv/store143.media96/archives/2013-4-30/live_user_smitegame_1367330315.flv,a
a465664661,0,http://media-cdn.twitch.tv/store98.media15/archives/2013-9-28/live_user_smitegame_1380374901.flv,a
a374224745,0,http://media-cdn.twitch.tv/store106.media70/archives/2013-3-5/live_user_smitegame_1362518862.flv,a
a451232006,0,http://media-cdn.twitch.tv/store109.media72/archives/2013-8-25/live_user_tribesascend_1377439794.flv,a
a459374804,0,http://media-cdn.twitch.tv/store79.media61/archives/2013-9-10/live_user_tribesascend_1378830460.flv,a
a459374804,1,http://media-cdn.twitch.tv/store79.media61/archives/2013-9-10/live_user_tribesascend_1378832262.flv,a
c1616705,0,http://media-cdn.twitch.tv/store23.media78/archives/2012-9-28/highlight_333745040.flv,c
a390840661,0,http://media-cdn.twitch.tv/store136.media93/archives/2013-4-14/live_user_smitegame_1365948173.flv,a
a390840661,1,http://media-cdn.twitch.tv/store156.media103/archives/2013-4-14/live_user_smitegame_1365949976.flv,a
a378962087,0,http://media-cdn.twitch.tv/store100.media76/archives/2013-3-17/live_user_smitegame_1363541163.flv,a
a378962087,1,http://media-cdn.twitch.tv/store64.media54/archives/2013-3-17/live_user_smitegame_1363542969.flv,a
a378962087,2,http://media-cdn.twitch.tv/store128.media89/archives/2013-3-17/live_user_smitegame_1363544772.flv,a
a378962087,3,http://media-cdn.twitch.tv/store136.media93/archives/2013-3-17/live_user_smitegame_1363546579.flv,a
a378962087,4,http://media-cdn.twitch.tv/store92.media67/archives/2013-3-17/live_user_smitegame_1363548378.flv,a
a378962087,5,http://media-cdn.twitch.tv/store110.media73/archives/2013-3-17/live_user_smitegame_1363550180.flv,a
a378962087,6,http://media-cdn.twitch.tv/store153.media101/archives/2013-3-17/live_user_smitegame_1363551980.flv,a
a378962087,7,http://media-cdn.twitch.tv/store93.media17/archives/2013-3-17/live_user_smitegame_1363553782.flv,a
a378962087,8,http://media-cdn.twitch.tv/store157.media103/archives/2013-3-17/live_user_smitegame_1363555585.flv,a
a497428164,0,http://media-cdn.twitch.tv/store155.media102/archives/2014-1-23/live_user_smitegame_1390446018.flv,a
a497428164,1,http://media-cdn.twitch.tv/store93.media17/archives/2014-1-23/live_user_smitegame_1390447819.flv,a
a497428164,2,http://media-cdn.twitch.tv/store75.media59/archives/2014-1-23/live_user_smitegame_1390449621.flv,a
a497428164,3,http://media-cdn.twitch.tv/store66.media55/archives/2014-1-23/live_user_smitegame_1390451421.flv,a
a497428164,4,http://media-cdn.twitch.tv/store98.media15/archives/2014-1-23/live_user_smitegame_1390453221.flv,a
a497428164,5,http://media-cdn.twitch.tv/store87.media65/archives/2014-1-23/live_user_smitegame_1390455024.flv,a
a497428164,6,http://media-cdn.twitch.tv/store103.media68/archives/2014-1-23/live_user_smitegame_1390456823.flv,a
a552907601,0,http://store81.media62.justin.tv/archives/2014-7-30/live_user_landmarkgame_1406761047.flv,a
a552907601,1,http://store89.media66.justin.tv/archives/2014-7-30/live_user_landmarkgame_1406762850.flv,a
a552907601,2,http://store137.media93.justin.tv/archives/2014-7-30/live_user_landmarkgame_1406764652.flv,a
a552907601,3,http://store105.media69.justin.tv/archives/2014-7-31/live_user_landmarkgame_1406766453.flv,a
a552907601,4,http://store38.media38.justin.tv/archives/2014-7-31/live_user_landmarkgame_1406768257.flv,a
a510527964,0,http://store159.media104.justin.tv/archives/2014-3-12/live_user_eqnlandmark_1394664680.flv,a
a510527964,1,http://store65.media55.justin.tv/archives/2014-3-12/live_user_eqnlandmark_1394666481.flv,a
a510527964,2,http://store135.media92.justin.tv/archives/2014-3-12/live_user_eqnlandmark_1394668282.flv,a
a335203099,0,http://media-cdn.twitch.tv/store56.media51/archives/2012-10-11/live_user_hirezstudios_1349975082.flv,a
a505218349,0,http://media-cdn.twitch.tv/store124.media88/archives/2014-2-21/live_user_r5studios_1393006770.flv,a
a505218349,1,http://media-cdn.twitch.tv/store124.media88/archives/2014-2-21/live_user_r5studios_1393008082.flv,a
a505218349,2,http://media-cdn.twitch.tv/store122.media87/archives/2014-2-21/live_user_r5studios_1393009393.flv,a
a356143503,0,http://media-cdn.twitch.tv/store98.media15/archives/2013-1-12/live_user_smitegame_1357949007.flv,a
a356143503,1,http://media-cdn.twitch.tv/store104.media69/archives/2013-1-12/live_user_smitegame_1357950808.flv,a
a356143503,2,http://media-cdn.twitch.tv/store154.media102/archives/2013-1-12/live_user_smitegame_1357952612.flv,a
a356143503,3,http://media-cdn.twitch.tv/store56.media51/archives/2013-1-12/live_user_smitegame_1357954410.flv,a
a356143503,4,http://media-cdn.twitch.tv/store54.media49/archives/2013-1-12/live_user_smitegame_1357956214.flv,a
a356143503,5,http://media-cdn.twitch.tv/store55.media49/archives/2013-1-12/live_user_smitegame_1357958011.flv,a
a521504159,0,http://media-cdn.twitch.tv/store151.media100/archives/2014-4-20/live_user_smitegame_1397986735.flv,a
a521504159,1,http://media-cdn.twitch.tv/store81.media62/archives/2014-4-20/live_user_smitegame_1397988536.flv,a
a521504159,2,http://media-cdn.twitch.tv/store164.media107/archives/2014-4-20/live_user_smitegame_1397990336.flv,a
a521504159,3,http://media-cdn.twitch.tv/store63.media54/archives/2014-4-20/live_user_smitegame_1397992137.flv,a
a521504159,4,http://media-cdn.twitch.tv/store47.media47/archives/2014-4-20/live_user_smitegame_1397993938.flv,a
a521504159,5,http://media-cdn.twitch.tv/store103.media68/archives/2014-4-20/live_user_smitegame_1397995738.flv,a
a521504159,6,http://media-cdn.twitch.tv/store76.media59/archives/2014-4-20/live_user_smitegame_1397997539.flv,a
a528147526,0,http://media-cdn.twitch.tv/store102.media68/archives/2014-5-12/live_user_smitegame_1399892468.flv,a
a528147526,1,http://media-cdn.twitch.tv/store49.media47/archives/2014-5-12/live_user_smitegame_1399894269.flv,a
a528147526,2,http://media-cdn.twitch.tv/store54.media49/archives/2014-5-12/live_user_smitegame_1399896070.flv,a
a528147526,3,http://media-cdn.twitch.tv/store162.media106/archives/2014-5-12/live_user_smitegame_1399897870.flv,a
