video_id,username,views
c1379262,freezinginferno,3
c3377040,freezinginferno,0
a274185624,freezinginferno,1
c1773518,freezinginferno,0
a268494736,freezinginferno,1
c1264261,freezinginferno,0
c1153931,freezinginferno,1
c1786081,freezinginferno,1
a349196651,freezinginferno,0
c1575514,freezinginferno,13
a275938668,freezinginferno,1
a342686232,freezinginferno,0
c2842624,freezinginferno,4
c4853178,freezinginferno,0
a349727519,freezinginferno,0
a487736000,freezinginferno,0
c1153919,freezinginferno,0
c1557153,freezinginferno,0
a486445102,freezinginferno,0
c1379254,freezinginferno,0
c1288073,freezinginferno,5
a453294070,freezinginferno,1
a512792263,freezinginferno,1
a474150537,freezinginferno,5
c1794345,freezinginferno,6
a348670702,freezinginferno,0
a487174316,freezinginferno,0
c1781339,freezinginferno,0
c1578696,freezinginferno,11
a489224149,freezinginferno,0
a347789391,freezinginferno,3
c1794336,freezinginferno,7
c1477385,freezinginferno,0
c1477388,freezinginferno,0
c1288082,freezinginferno,0
c3382501,freezinginferno,0
a281919632,freezinginferno,0
c3382510,freezinginferno,3
c1783126,freezinginferno,3
c1327341,freezinginferno,0
c2658040,freezinginferno,11
c3407339,freezinginferno,0
a437874771,freezinginferno,3
c1776917,freezinginferno,1
a323131140,freezinginferno,13
a453431508,freezinginferno,4
c3926933,freezinginferno,0
c2838023,freezinginferno,2
c814834,freezinginferno,1
a494810646,freezinginferno,0
a347517873,freezinginferno,0
c1139735,freezinginferno,1
c1139775,freezinginferno,0
c1139791,freezinginferno,0
c2684691,freezinginferno,1
a267960718,freezinginferno,0
c1285329,freezinginferno,1
c1136723,freezinginferno,0
c1487665,freezinginferno,1
c2684684,freezinginferno,1
c2684675,freezinginferno,2
a272130549,freezinginferno,0
c1136727,freezinginferno,4
c1136719,freezinginferno,0
c3387510,freezinginferno,0
c929824,freezinginferno,1
c3378679,freezinginferno,0
c3154289,freezinginferno,1
c1787810,freezinginferno,0
c2635911,freezinginferno,4
c1771754,freezinginferno,3
c1775239,freezinginferno,3
c3477783,freezinginferno,0
a348698584,freezinginferno,0
c1153935,freezinginferno,0
a486678123,freezinginferno,0
c3403137,freezinginferno,1
c1153887,freezinginferno,1
c3477787,freezinginferno,3
c929837,freezinginferno,0
a486687572,freezinginferno,0
c1133122,freezinginferno,1
a348359668,freezinginferno,4
a524202780,freezinginferno,13
a348931258,freezinginferno,0
c3926919,freezinginferno,0
a488212886,freezinginferno,0
c2684683,freezinginferno,1
a349460898,freezinginferno,0
a557642386,grifter013,0
a398228218,krayen,10
c2239197,krayen,16
c2791904,perditionxxx,6
c2786704,perditionxxx,10
a494224533,perditionxxx,7
c3241074,perditionxxx,10
c2561661,perditionxxx,3
c2787371,perditionxxx,19
a449240122,perditionxxx,5
a479379400,perditionxxx,5
c3527108,perditionxxx,7
c3230577,perditionxxx,4
c3527128,perditionxxx,6
a478785296,perditionxxx,9
a557783647,shizzaren,0
a557030551,shizzaren,0
a433441938,shizzaren,8
a557039993,shizzaren,0
a557030936,shizzaren,0
c2609589,shizzaren,44
a557772250,shizzaren,0
a325411896,nanqqqnanqqq,0
a325411055,nanqqqnanqqq,0
a325089826,nanqqqnanqqq,0
a325412860,nanqqqnanqqq,0
a325412442,nanqqqnanqqq,0
a325412007,nanqqqnanqqq,0
c3388767,oswafto,27
c2459035,oswafto,70
a487551113,oswafto,4
a418829954,oswafto,9
a487145152,oswafto,0
c3395816,oswafto,65
c4246503,ev0lutionzzz,2
a528430907,ev0lutionzzz,1
a500463397,shaklonadengoni,7
a500473424,shaklonadengoni,2
c3675905,shaklonadengoni,4
c3727244,shaklonadengoni,6
a501216903,shaklonadengoni,3
c3727321,shaklonadengoni,4
a503575635,shaklonadengoni,4
c3660716,shaklonadengoni,8
a288146321,tiddl3ywinks,0
c1051627,tiddl3ywinks,4
a270391043,tiddl3ywinks,0
c1100341,tiddl3ywinks,1
c1229946,tiddl3ywinks,20
a299961030,tiddl3ywinks,12
c996832,tiddl3ywinks,1
c1035240,tiddl3ywinks,0
a296293783,tiddl3ywinks,3
c1054761,tiddl3ywinks,2
a301996699,tiddl3ywinks,2
c1112700,tiddl3ywinks,6
c996837,tiddl3ywinks,0
a310641062,tiddl3ywinks,7
c1120909,tiddl3ywinks,0
c982666,tiddl3ywinks,1
a277889156,tiddl3ywinks,0
c1054758,tiddl3ywinks,1
a283006844,tiddl3ywinks,0
a280674867,tiddl3ywinks,0
a286080920,tiddl3ywinks,0
c1455579,tiddl3ywinks,29
a289870011,tiddl3ywinks,31
c4497281,munchie400,12
a540050811,munchie400,3
c991511,munchie400,1
a540063260,munchie400,0
a311646195,munchie400,9
c4513385,munchie400,1
a306138324,munchie400,0
a553173478,frenchymasterflex,5
a553035513,frenchymasterflex,0
c4787029,frenchymasterflex,0
c4793254,frenchymasterflex,8
a553004052,frenchymasterflex,0
c4786792,frenchymasterflex,2
a374600043,orginstreakx,0
c1995982,orginstreakx,1
a557660898,rulezzz123,0
a557653188,rulezzz123,0
a557629638,rulezzz123,2
a557392035,rulezzz123,1
a557312315,rulezzz123,0
a557384881,rulezzz123,1
a556987687,rulezzz123,1
a557311927,rulezzz123,2
a556986896,rulezzz123,0
a557656008,rulezzz123,0
a443714588,aposcalypticum,6
a440647268,aposcalypticum,7
a436294992,aposcalypticum,7
a547783348,mangamike98,0
a547258281,mangamike98,3
a546268322,mangamike98,1
c4670321,mangamike98,1
c4656936,mangamike98,1
c4635392,mangamike98,3
c3688385,krispykrisps,19
a501798335,krispykrisps,5
a299429775,delassa,0
a302460138,delassa,0
c1154983,delassa,19
c913043,delassa,2
a299191658,delassa,0
a299524693,delassa,0
a298306539,delassa,0
a298426518,delassa,0
a298921466,delassa,0
a298231028,delassa,0
a299587103,delassa,6
a298315389,delassa,0
a299531760,delassa,0
a298302070,delassa,7
a299034239,delassa,0
a299578610,delassa,17
c1466814,delassa,29
a298934174,delassa,0
a300058974,delassa,0
a299626578,delassa,127
a299040745,delassa,1
a298396082,delassa,0
a299420840,delassa,0
a299606078,delassa,0
a298392605,delassa,1
a299177658,delassa,0
a298352863,delassa,25
a299027872,delassa,0
a299598533,delassa,130
a299047780,delassa,0
a299971513,delassa,0
c1686146,delassa,7
a299467628,delassa,0
a298368635,delassa,0
a299451018,delassa,0
a299579461,delassa,0
a298974233,delassa,0
a299183237,delassa,0
a298380961,delassa,0
a298240475,delassa,0
c925426,delassa,2
a297503556,delassa,8
a298237309,delassa,26
c3537208,th3w1ngman,0
a422257543,th3w1ngman,5
a413218412,th3w1ngman,8
a494779140,th3w1ngman,0
c2492501,th3w1ngman,4
c3805398,th3w1ngman,2
a391707103,th3w1ngman,0
c2386986,th3w1ngman,3
a507189143,th3w1ngman,4
